INFO  - 2015-04-28 14:37:52.009; [gettingstarted shard2  gettingstarted_shard2_replica1] org.apache.solr.core.SolrResourceLoader; Adding 'file:/d:/Documents/Courses/solr-5.1.0/contrib/extraction/lib/icu4j-54.1.jar' to classloader
INFO  - 2015-04-28 14:37:52.010; [gettingstarted shard2  gettingstarted_shard2_replica1] org.apache.solr.core.SolrResourceLoader; Adding 'file:/d:/Documents/Courses/solr-5.1.0/contrib/extraction/lib/isoparser-1.0.2.jar' to classloader
INFO  - 2015-04-28 14:37:52.010; [gettingstarted shard2  gettingstarted_shard2_replica1] org.apache.solr.core.SolrResourceLoader; Adding 'file:/d:/Documents/Courses/solr-5.1.0/contrib/extraction/lib/java-libpst-0.8.1.jar' to classloader
INFO  - 2015-04-28 14:37:52.011; [gettingstarted shard2  gettingstarted_shard2_replica1] org.apache.solr.core.SolrResourceLoader; Adding 'file:/d:/Documents/Courses/solr-5.1.0/contrib/extraction/lib/jdom-1.0.jar' to classloader
INFO  - 2015-04-28 14:37:52.011; [gettingstarted shard2  gettingstarted_shard2_replica1] org.apache.solr.core.SolrResourceLoader; Adding 'file:/d:/Documents/Courses/solr-5.1.0/contrib/extraction/lib/jempbox-1.8.8.jar' to classloader
INFO  - 2015-04-28 14:37:52.012; [gettingstarted shard2  gettingstarted_shard2_replica1] org.apache.solr.core.SolrResourceLoader; Adding 'file:/d:/Documents/Courses/solr-5.1.0/contrib/extraction/lib/jmatio-1.0.jar' to classloader
INFO  - 2015-04-28 14:37:52.012; [gettingstarted shard2  gettingstarted_shard2_replica1] org.apache.solr.core.SolrResourceLoader; Adding 'file:/d:/Documents/Courses/solr-5.1.0/contrib/extraction/lib/juniversalchardet-1.0.3.jar' to classloader
INFO  - 2015-04-28 14:37:52.012; [gettingstarted shard2  gettingstarted_shard2_replica1] org.apache.solr.core.SolrResourceLoader; Adding 'file:/d:/Documents/Courses/solr-5.1.0/contrib/extraction/lib/metadata-extractor-2.6.2.jar' to classloader
INFO  - 2015-04-28 14:37:52.013; [gettingstarted shard2  gettingstarted_shard2_replica1] org.apache.solr.core.SolrResourceLoader; Adding 'file:/d:/Documents/Courses/solr-5.1.0/contrib/extraction/lib/pdfbox-1.8.8.jar' to classloader
INFO  - 2015-04-28 14:37:52.013; [gettingstarted shard2  gettingstarted_shard2_replica1] org.apache.solr.core.SolrResourceLoader; Adding 'file:/d:/Documents/Courses/solr-5.1.0/contrib/extraction/lib/poi-3.11.jar' to classloader
